#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Tue Sep 01 14:35:08 EDT 2020,29,29,Assignment1Suite,EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest6+ PeekTest2+ PeekTest3+ PopTest1+ PopTest2+ SizeTest0+ , ,EmptyFullTest0- EmptyFullTest2- EmptyFullTest4- EmptyFullTest5- EmptyFullTest7- InsertTest0- InsertTest1- InsertTest2- InsertTest3- PeekTest0- PeekTest1- PeekTest4- PopTest0- PopTest3- SizeTest1- SizeTest2- SizeTest3- SizeTest4- SizeTest5- , ,
1,Tue Sep 01 14:39:09 EDT 2020,29,0,SizeTestSuite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
2,Tue Sep 01 14:39:59 EDT 2020,29,0,Assignment1Suite,EmptyFullTest0+ EmptyFullTest2+ EmptyFullTest7+ PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest3- EmptyFullTest4 EmptyFullTest5 EmptyFullTest6- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
3,Tue Sep 01 14:40:45 EDT 2020,29,0,Assignment1Suite,EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest6+ PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0- EmptyFullTest2- EmptyFullTest4 EmptyFullTest5 EmptyFullTest7- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
4,Tue Sep 01 14:41:18 EDT 2020,29,0,Assignment1Suite,EmptyFullTest0+ EmptyFullTest2+ EmptyFullTest7+ PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest3- EmptyFullTest4 EmptyFullTest5 EmptyFullTest6- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
5,Tue Sep 01 14:42:06 EDT 2020,29,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
6,Tue Sep 01 14:42:57 EDT 2020,29,0,Assignment1Suite,EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest6+ PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0- EmptyFullTest2- EmptyFullTest4 EmptyFullTest5 EmptyFullTest7- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
7,Tue Sep 01 14:43:58 EDT 2020,29,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
8,Tue Sep 01 14:45:21 EDT 2020,29,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
9,Tue Sep 01 14:46:30 EDT 2020,29,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
10,Tue Sep 01 15:15:55 EDT 2020,29,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
11,Tue Sep 01 15:29:34 EDT 2020,88,59,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ PeekTest0+ PeekTest1+ PeekTest2 PeekTest3 PeekTest4+ PopTest0+ PopTest1 PopTest2 PopTest3+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ SizeTest4+ SizeTest5+ , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
12,Tue Sep 01 15:35:33 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
13,Tue Sep 01 15:37:59 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
14,Tue Sep 01 15:39:42 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
15,Tue Sep 01 15:45:23 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
16,Tue Sep 01 15:46:03 EDT 2020,70,-18,Assignment1Suite,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest1- EmptyFullTest2 EmptyFullTest3- EmptyFullTest4- EmptyFullTest5- EmptyFullTest6- EmptyFullTest7 , ,
17,Tue Sep 01 15:46:18 EDT 2020,88,18,Assignment1Suite,EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6+ InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
18,Tue Sep 01 16:02:02 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
19,Tue Sep 01 16:04:53 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
20,Tue Sep 01 16:05:58 EDT 2020,88,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 , ,
21,Tue Sep 01 16:08:22 EDT 2020,100,12,Assignment1Suite,EmptyFullTest0+ EmptyFullTest1 EmptyFullTest2+ EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7+ InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
22,Tue Sep 01 16:08:36 EDT 2020,81,-19,Assignment1Suite,EmptyFullTest0 EmptyFullTest2 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest1- EmptyFullTest3- EmptyFullTest4- EmptyFullTest5- EmptyFullTest6- , ,
23,Tue Sep 01 16:08:57 EDT 2020,100,19,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest2 EmptyFullTest3+ EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6+ EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
24,Tue Sep 01 16:09:33 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
25,Wed Sep 02 15:27:57 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
